username,first name,user id,access hash,group,group id,status
BeTheMillionaire,Refaat,188547069,-2925160727550982467,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
bitpe,Qbit,1077863026,-2777246274713975520,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
Binary_universe,Assal Puneri,1093226948,686735565462185055,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
blubands,blue,1366273172,9055631250510742295,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Boegayoo,Boegayoo,1184402942,-1856015298786853435,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
BOSEN_SENDIRI1,Joe_,923992579,8763401487937643030,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
bhupendrashrestha,Bhupendra,531967425,-969767944258581027,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
barkom1234,Bar,733760494,3651300868063316764,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
barnabas777,Barn,863502223,-2056381143848887832,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
bigtama,Big,868277948,-9000314599634329088,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
bigi509,Broseph,964641228,-2262147714007208310,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
belkaanthonyfx,Anthony,1050636972,5943293222847010804,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
bztrn,Burak,471450064,-1676511103555500882,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Bingley11,African,492724151,-5999780555414694970,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
bert22222,我為人人,931720124,2646789738695963647,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
brendonmateo,Brendon,953724086,-7869446535347298772,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
bahilamid,bahila,1034182809,-6981696382061267046,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
bakii_agl,Bakii,337705485,5340163911665778630,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
bahsinp,Byju,356939497,4198960422144348766,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
binsrichhh,Bins,668324264,-5508441219192492263,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
bs4ex,Borjan,721721428,5549096540798616979,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
bry_mah,Brymah_,854276594,7110070994736049735,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
bingbross,Bhavin,924782946,1398253054339211362,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Bhawesh_22,Bhawesh,1590128835,-4949819540323324125,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Bet65user,Md,938114793,-6150203160563850742,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
blacamigo,nuke,999357271,-6625590287860745447,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
Billy_deplug,Bilal,1056038574,-6636744189723716207,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Bryan_a,Bryan,654542552,5688758332206638458,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Bekuponstore,Bekupon,668325955,8257182542117990629,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
Binancecryptosn,Alejandro,1059212430,-2646490457019220475,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
betncrypto,Craig,707443653,-5901639786278756333,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
BennyAgbo,Benny,200672130,-4839469534760556330,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Beleiver_00,Believer,1004609114,8819526654218959216,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
BSD188,good,1198871798,7011025685231778796,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
bychato504,bychato504,398805876,4573563793471868464,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Boniphace2008,Bonnie,386479858,-4142916116469202562,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
Booosch,Health is a kind of Wealth,715437028,7593518581999733275,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Baur777ast,BigBen.Z,347491857,5004037642917563601,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Balezillions,Bale,578633569,6867893275220073373,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
BitGold9355,✨👑Snakes👑✨,831841738,-3563931358792793914,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Baedrik,Baedrik,415635493,2352132287440226070,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Based_on_Believe,John,535874028,-3001985650514731201,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
biriyimser,Atilla,463784278,-4235474188522390056,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
Bdha960,Brayan,835049030,-8188546618048526271,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
B3j4n,b3j4n,88718634,5615760294865468888,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
bami96,Bami,323543374,297747227769405475,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
BiTcoinGod10,BitcoinGod,715972137,7069600216197446563,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Bezos123,Method Man,484073304,-7726513836402898213,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
BrunaRemas,Bruna Monique,613691649,1945158034244645657,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Bigbadw52408602,BigBadWolf,414869963,6716906046440469952,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
brianvu3,22215,457561105,-4849569600224608629,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
bigboyganny,Ak,334051352,-96495373909026640,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
BTCscalper,BTC,679637484,-1445689268138517735,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Badsah2123,Badsah,1223033611,-8053224712167182840,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
BeTT_9,BeTT,797750380,-7973132893840805358,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
BharatSingla,Bharat,471948974,-6552878354990141123,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Binaryot,Amarjeet,739574388,1947357681638277300,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
bigstan07,StanTall🔥,505571599,-7015807368501057462,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
bota00001,Muhammad,1034763574,8008166853234851969,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
Brandizzle20,Brandizzle20,406043563,2300949422276985795,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
bemrdo,Aris,669580147,1279740891293970917,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
Bee1897,Bagos Bimo,775689037,1669190919239518831,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
bruceleroy2019,Bruce,824254291,-5739762577807235353,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
beranoi,Iveta,910591441,-1681581681466201563,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
blockthebias,One,328115107,-404464947800901300,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
bhdbtr,~,792967128,8898352752447848689,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
bilalabdessalam,Abdessalam,913232530,4649964683330841084,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
beny_maha,beny,246816266,8051540128628356134,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
BTC1996,Gökay,571495340,-2537495191809198156,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Beti_abate,Beti,447001862,6691572706560662707,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Birgomi,Birgomi,595468625,6563023498095870357,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
bp199x,Violet,942420722,6868948100221574020,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Bucket1221,Kevin,657809765,-1391278957135404607,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Behramtrader,Khan,976925332,-1098475104259868060,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Bobsiko,Bobsiko,339499506,-4670825949774097070,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
bryanstop,Bryans,623313094,5281989327957662037,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
bazzeraxxl,bazzera.xxl,671199103,-7616600316097038419,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Black_ball43,Sharon,534535659,-1757874416195301157,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Barada21,Nidal Barada,758808844,-4468017202659740584,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
B837568,臭宝,863596475,-4856524728070028330,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
biza70,Grههd,807625529,9167774201094841248,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
brayansah,SAH,512065145,-4680720017584535310,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Bilal_slemany,Bilal,484017982,-8027389036963214745,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
bradborgz,Ismael,377536809,6490252257026883396,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
bruno2738,Bruno,425272875,-2374865622212559252,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Bhoom500,Boom500,556764998,7143560288398373525,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Bayu182,Owalah,195519246,-3259579173080639438,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Cela55,Amarildo,1255619797,680829602784167503,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
C_p_t_HODL,PB,866127147,3210403948414828984,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Cxrpse0,Corpse,5879581382,-6918906011771949376,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Cc1232G,Crus,6048331771,-7977959779581092426,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Charles83326171bill,Gil,5945404661,-7725398255331539527,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
caish610,caish,1329514474,-8166674840709336706,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
CZ_68,Z✌️,1473159654,3018756408592356361,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
carsarah,Sarah,1347401906,-2482101877378896891,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
cmoney45,C,754295882,-6174757408379067657,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
ColisVCG,COLIS,494651955,-4308372510137691232,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
cefier,Cefier,539721646,-5000598200539276189,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
cormi000,🧪Царь,1544234224,3245904077402469666,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Criola1992,João Jorge,1809536868,-6014429603458733149,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
crackingmyselfbackup,Crackingmyself[BACKUP],5099974074,813809599555411831,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
chuks23,Chuks,685756916,-7252258112191600855,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
CashisThe1,Cashis,776798250,-6458060428742976589,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Cahyadigozali,C,330916135,-346677326726675352,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
chiefkennedy,Chief,917526284,2577044306295389669,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
ChaseLord,DEMON,5422257590,-9071230501607787734,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
cardonalim,TEO,583880520,-4716675163380387689,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
Casspero,Casspo,1965915081,-8898457348331459911,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
charzard7,Charzard,1479916484,-2286432560335760946,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
churchgatr,Church,1800125253,-7479775102479879122,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
cenli,Cenli Didimax,200674365,3214689665803467319,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
cuzzo11,Cuz,673234134,8553489233893864659,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
career_detlev,Tyrell,5307318251,6423030005097385132,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
cryptoluan,Alex,599247547,5294792584784874134,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
cryptodegen55,Ryan,1179738325,9048821881863500456,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
ClaretPhelan,Hunter,646755227,-3583174816771875894,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
CAPOMT,CAPOMT,554867828,-2818183528089816673,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
ChamaraPerera,CN,761395505,1507355862104531602,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
carm3809,Julie,1884034447,1168610365667853701,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
Ccrrxx,Hit,896815490,-7221485571819668026,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Cryptohouradmin4,ADMIN,1710616208,1139873377171846675,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Cryptonomista,Mauricio,525963651,-1280923493969452651,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
couldbenishanth,Nishanth,1467191965,2611514524494489611,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
cougar_apina,Merrill,1054492021,-4386711813463937293,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Chiasma_Wards,Yi,1950774026,7055068484058400130,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
csxxll,Lester,5015214088,-324643037472878747,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
chromo_2065,Myron,5067561629,-5921161219678031048,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Coelacanthoid_1809,Kindra,5088922227,7760555047201380227,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Cauliflower_Macrobiotus,Porter,5093071226,5307470352801164294,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
ChauhanUtkarsh,Utkarsh,780602083,2940790187980247419,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Capo349,Carlos,647596438,-6009500344371780949,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
comradelandlord,Comrade Landlord,5065888146,6614895728415450867,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
cryptoDjole,Djordje,5083203028,2184378525886190138,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
chrysus_me,ChrysusTheKid,717542968,-1680333151225211134,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
cash4real219,You,1941643491,2222134495688498470,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Charbeldaher,Charbel,962217919,3317968527574874733,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
Chlesavain16,QuynhPham,5460474307,-4407119200180964775,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
Chukssbeggard,Beggard,1548988380,5032121185016462367,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Cjryo,Chen,209833744,-4023754876969704018,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
cryptogirl03,Nancy,5038019719,-2908245611077297005,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Centennial2k,.,1446806010,-4453275659888680718,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
cryptokingsh,加密王Sh,2022172265,-799118594979100806,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Cool_kick,Abvy,693406429,-8085701920616585779,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Chinlipsoh,Chin lip,355336317,-4529513493866419201,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Chatwithmobi,Mobi,1181551227,-6716845423084646043,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
challenge110,banoo,271979481,3871675266936918209,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
ChrissyBoo,MsSave,619641439,-4264269779674937722,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
CrystalAbabon,Crystal,1157633349,-5780415582124496029,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Charlotte3m,charlotte,5486611623,2155243206272051148,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
Chrishunter911,chris,260188660,7425598628953428207,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
cristianano,Pr Cláudio,1082117457,-5850035261915386671,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Chanaka122,chanaka,1693569248,2758075921915320755,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
calibreqq,Calibre,555649674,-34161460764862832,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
carlashelton7,Carla,1613045144,-4845810091552258151,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Chris_B12,Christopher,1758222339,5389908541025456052,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
CeIlIine,CeIlIine,2142386758,3988762404450565052,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
caan16,candra,1207839288,-6182544541426562123,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
Coitarar,Annette T-Bird,5007630917,981401724380915999,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
